2020/04/23 18:30:37 failed to estimate gas needed: gas required exceeds allowance or always failing transaction
 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:01 Time Hospital_DischargeAndGenerateFinalBill : 39.360046ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:01 Tx HospitalDischargeAndGenerateFinalCostBill :  237505 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Time Patient_WaitingForHospitalToCommitFinalBill : 1.00041292s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Time Patient_GiveConsentFinalBill : 16.382673ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Tx PatientGiveConsentFinalBill :  70198 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Time Patient_WaitingForHospitalToRevealKey : 174.512µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Time Patient_DecryptingEncodedGateOutputs : 201.11µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Time Patient_Complain : 273.011825ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:01 Tx PatientFinalConsent :  346716 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:42 Time hospital_GenerateEstimateBill : 11.076575ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:42 Tx HospitalGenerateEstimateBill :  233160 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:42 Time Hospital_SendingEstimateBill : 250.976µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:42 Time Patient_LockingEstimatedAmount : 12.554198ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:42 Tx Patient_LockingEstimatedAmount :  56625 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001015432s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Time Hospital_StartTreatment : 12.489104ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Tx HospitalStartTreatment :  52305 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:43 Time Patient_WaitingForHospitalToStartTreatment : 1.00132374s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Time Hospital_CalculatingVariables : 523.477µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Time Hospital_KeepingSignedHashToBlockchain : 20.693805ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Tx HospitalKeepSignedHashToBlockchain :  52305 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:43 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 21.491544ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:43 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 513.563µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:43 Time Patient_CheckingMerkleRootAndVerifySignature : 266.858µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:43 Time Patient_VerifyingSignatureAndMerkleRoot : 35.568271ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:43 Tx PatientVerifyAndGiveConsent :  99046 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:44 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.001607723s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:44 Time Hospital_DischargeAndGenerateFinalBill : 46.919868ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/23 19:14:44 Tx HospitalDischargeAndGenerateFinalCostBill :  237616 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Time Patient_WaitingForHospitalToCommitFinalBill : 2.010197597s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Time Patient_GiveConsentFinalBill : 42.800258ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Tx PatientGiveConsentFinalBill :  70221 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Time Patient_WaitingForHospitalToRevealKey : 170.626µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Time Patient_DecryptingEncodedGateOutputs : 218.301µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Time Patient_Complain : 259.722745ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/23 19:14:45 Tx PatientFinalConsent :  346652 

2020/04/23 19:15:05 failed to estimate gas needed: gas required exceeds allowance or always failing transaction
2020/04/24 06:08:59 failed to estimate gas needed: gas required exceeds allowance or always failing transaction
2020/04/24 06:09:13 failed to estimate gas needed: gas required exceeds allowance or always failing transaction
 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:41 Time hospital_GenerateEstimateBill : 12.134339ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:41 Tx HospitalGenerateEstimateBill :  233171 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:41 Time Hospital_SendingEstimateBill : 150.255µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:41 Time Patient_LockingEstimatedAmount : 12.107454ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:41 Tx Patient_LockingEstimatedAmount :  56570 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001255645s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Time Hospital_StartTreatment : 13.486732ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Tx HospitalStartTreatment :  52316 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Time Hospital_CalculatingVariables : 368.139µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Time Hospital_KeepingSignedHashToBlockchain : 20.490043ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:42 Tx HospitalKeepSignedHashToBlockchain :  52316 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:43 Time Patient_WaitingForHospitalToStartTreatment : 2.001924255s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:43 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 1.004909ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:43 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 979.56097ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:43 Time Patient_CheckingMerkleRootAndVerifySignature : 836.071µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:43 Time Patient_VerifyingSignatureAndMerkleRoot : 44.464404ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:43 Tx PatientVerifyAndGiveConsent :  98973 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:44 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.002897389s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:44 Time Hospital_DischargeAndGenerateFinalBill : 23.857686ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 06:09:44 Tx HospitalDischargeAndGenerateFinalCostBill :  237582 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:44 Time Patient_WaitingForHospitalToCommitFinalBill : 1.000536016s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:44 Time Patient_GiveConsentFinalBill : 18.200781ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:44 Tx PatientGiveConsentFinalBill :  70188 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:44 Time Patient_WaitingForHospitalToRevealKey : 169.056µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:44 Time Patient_DecryptingEncodedGateOutputs : 200.969µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:45 Time Patient_Complain : 235.714006ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 06:09:45 Tx PatientFinalConsent :  346747 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:10 Time hospital_GenerateEstimateBill : 11.580476ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:10 Tx HospitalGenerateEstimateBill :  233107 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:10 Time Hospital_SendingEstimateBill : 140.389µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:10 Time Patient_LockingEstimatedAmount : 12.805017ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:10 Tx Patient_LockingEstimatedAmount :  56551 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001169799s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Time Hospital_StartTreatment : 33.781303ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Tx HospitalStartTreatment :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Time Hospital_CalculatingVariables : 675.176µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Time Hospital_KeepingSignedHashToBlockchain : 23.205549ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:11 Tx HospitalKeepSignedHashToBlockchain :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:12 Time Patient_WaitingForHospitalToStartTreatment : 2.019553977s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:12 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 1.077057ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:12 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 974.693841ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:12 Time Patient_CheckingMerkleRootAndVerifySignature : 894.397µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:12 Time Patient_VerifyingSignatureAndMerkleRoot : 63.230731ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:12 Tx PatientVerifyAndGiveConsent :  98842 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:13 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.002404714s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:13 Time Hospital_DischargeAndGenerateFinalBill : 48.897398ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:17:13 Tx HospitalDischargeAndGenerateFinalCostBill :  237430 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:13 Time Patient_WaitingForHospitalToCommitFinalBill : 1.000626563s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Time Patient_GiveConsentFinalBill : 35.821716ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Tx PatientGiveConsentFinalBill :  70124 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Time Patient_WaitingForHospitalToRevealKey : 192.161µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Time Patient_DecryptingEncodedGateOutputs : 231.865µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Time Patient_Complain : 248.292486ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:17:14 Tx PatientFinalConsent :  346747 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:52 Time hospital_GenerateEstimateBill : 12.769415ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:52 Tx HospitalGenerateEstimateBill :  233171 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:52 Time Hospital_SendingEstimateBill : 240.288µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:52 Time Patient_LockingEstimatedAmount : 12.141236ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:52 Tx Patient_LockingEstimatedAmount :  56615 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001321632s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Time Hospital_StartTreatment : 33.528739ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Tx HospitalStartTreatment :  52338 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Time Hospital_CalculatingVariables : 712.076µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Time Hospital_KeepingSignedHashToBlockchain : 22.90232ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:53 Tx HospitalKeepSignedHashToBlockchain :  52338 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:54 Time Patient_WaitingForHospitalToStartTreatment : 2.020178702s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:54 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 1.08419ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:54 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 974.856072ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:54 Time Patient_CheckingMerkleRootAndVerifySignature : 829.57µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:54 Time Patient_VerifyingSignatureAndMerkleRoot : 48.066042ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:54 Tx PatientVerifyAndGiveConsent :  98906 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:55 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.002482385s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:55 Time Hospital_DischargeAndGenerateFinalBill : 46.674666ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:28:55 Tx HospitalDischargeAndGenerateFinalCostBill :  237494 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Time Patient_WaitingForHospitalToCommitFinalBill : 1.000926466s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Time Patient_GiveConsentFinalBill : 15.602456ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Tx PatientGiveConsentFinalBill :  70188 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Time Patient_WaitingForHospitalToRevealKey : 204.372µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Time Patient_DecryptingEncodedGateOutputs : 228.045µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Time Patient_Complain : 274.939467ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:28:55 Tx PatientFinalConsent :  346811 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:39 Time hospital_GenerateEstimateBill : 12.956941ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:39 Tx HospitalGenerateEstimateBill :  233107 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:39 Time Hospital_SendingEstimateBill : 160.104µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:39 Time Patient_LockingEstimatedAmount : 12.147678ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:39 Tx Patient_LockingEstimatedAmount :  56551 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001149954s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Time Hospital_StartTreatment : 14.567622ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Tx HospitalStartTreatment :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Time Hospital_CalculatingVariables : 464.851µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Time Hospital_KeepingSignedHashToBlockchain : 19.92044ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:40 Tx HospitalKeepSignedHashToBlockchain :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:41 Time Patient_WaitingForHospitalToStartTreatment : 2.002598253s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:41 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 1.093345ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:41 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 979.822489ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:41 Time Patient_CheckingMerkleRootAndVerifySignature : 1.184496ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:41 Time Patient_VerifyingSignatureAndMerkleRoot : 62.206633ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:41 Tx PatientVerifyAndGiveConsent :  98842 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:42 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.002708107s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:42 Time Hospital_DischargeAndGenerateFinalBill : 46.73462ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:42:42 Tx HospitalDischargeAndGenerateFinalCostBill :  237430 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:42 Time Patient_WaitingForHospitalToCommitFinalBill : 1.000470878s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Time Patient_GiveConsentFinalBill : 17.690443ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Tx PatientGiveConsentFinalBill :  70124 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Time Patient_WaitingForHospitalToRevealKey : 156.585µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Time Patient_DecryptingEncodedGateOutputs : 166.944µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Time Patient_Complain : 267.077839ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:42:43 Tx PatientFinalConsent :  346619 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:16 Time hospital_GenerateEstimateBill : 13.034612ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:16 Tx HospitalGenerateEstimateBill :  233107 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:16 Time Hospital_SendingEstimateBill : 179.029µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:16 Time Patient_LockingEstimatedAmount : 13.405329ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:16 Tx Patient_LockingEstimatedAmount :  56551 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Time Hospital_WaitingForPatientToLockEstimateAmount : 1.001426814s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Time Hospital_StartTreatment : 31.16174ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Tx HospitalStartTreatment :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Time Hospital_CalculatingVariables : 555.399µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Time Hospital_KeepingSignedHashToBlockchain : 22.431459ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:17 Tx HospitalKeepSignedHashToBlockchain :  52274 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:18 Time Patient_WaitingForHospitalToStartTreatment : 2.01748833s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:18 Time Patient_WaitingForHospitalToSendMultiSignIdAndEncryptedFiles : 992.56µs 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:18 Time Hospital_SendingMultiSignIdAndEncodedOuptuts : 976.445824ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:18 Time Patient_CheckingMerkleRootAndVerifySignature : 790.363µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:18 Time Patient_VerifyingSignatureAndMerkleRoot : 61.683031ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:18 Tx PatientVerifyAndGiveConsent :  98822 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:19 Time Hospital_WaitingForPatientToVerifySignatureAndMerkleRoot : 1.001569504s 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:19 Time Hospital_DischargeAndGenerateFinalBill : 23.545063ms 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:19 Tx HospitalDischargeAndGenerateFinalCostBill :  237430 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:19 Time Patient_WaitingForHospitalToCommitFinalBill : 1.000652198s 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Time Patient_GiveConsentFinalBill : 18.656859ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Tx PatientGiveConsentFinalBill :  70124 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Time Patient_WaitingForHospitalToRevealKey : 200.782µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Time Patient_DecryptingEncodedGateOutputs : 196.355µs 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Time Patient_Complain : 261.946627ms 

 buffer_size : 32 noOfInputGates : 4 party : Patient 2020/04/24 08:43:20 Tx PatientFinalConsent :  346491 

 buffer_size : 32 noOfInputGates : 4 party : Hospital 2020/04/24 08:43:34 Time hospital_GenerateEstimateBill : 12.29984ms 

